veh_lat_rnd,veh_long_rnd,start_time_mo,start_time_dayofwk,rides_on,rides_off
30.18,-97.81,9,2,5,2
30.18,-97.81,9,3,5,3
30.18,-97.81,9,4,5,1
30.18,-97.81,9,5,6,7
30.18,-97.81,9,6,10,5
30.18,-97.81,10,2,10,3
30.18,-97.81,10,3,9,4
30.18,-97.81,10,4,8,3
30.18,-97.81,10,5,6,4
30.18,-97.81,10,6,5,4
30.18,-97.81,11,2,8,3
30.18,-97.81,11,3,10,1
30.18,-97.81,11,4,9,2
30.18,-97.81,11,5,7,5
30.18,-97.81,11,6,5,2
30.18,-97.81,12,2,5,1
30.18,-97.81,12,3,3,3
30.18,-97.81,12,4,4,3
30.18,-97.81,12,5,8,8
30.18,-97.81,12,6,6,3
30.18,-97.8,1,1,17,12
30.18,-97.8,1,2,17,10
30.18,-97.8,1,3,21,27
30.18,-97.8,1,4,19,18
30.18,-97.8,1,5,23,25
30.18,-97.8,1,6,23,18
30.18,-97.8,1,7,9,16
30.18,-97.8,8,1,18,24
30.18,-97.8,8,2,47,50
30.18,-97.8,8,3,68,64
30.18,-97.8,8,4,57,63
30.18,-97.8,8,5,24,24
30.18,-97.8,8,6,32,22
30.18,-97.8,8,7,14,11
30.18,-97.8,9,1,52,60
30.18,-97.8,9,2,99,109
30.18,-97.8,9,3,107,137
30.18,-97.8,9,4,131,137
30.18,-97.8,9,5,174,152
30.18,-97.8,9,6,174,172
30.18,-97.8,9,7,72,71
30.18,-97.8,10,1,60,69
30.18,-97.8,10,2,133,130
30.18,-97.8,10,3,121,129
30.18,-97.8,10,4,94,117
30.18,-97.8,10,5,113,83
30.18,-97.8,10,6,103,100
30.18,-97.8,10,7,79,77
30.18,-97.8,11,1,50,54
30.18,-97.8,11,2,115,102
30.18,-97.8,11,3,135,148
30.18,-97.8,11,4,111,122
30.18,-97.8,11,5,82,83
30.18,-97.8,11,6,89,114
30.18,-97.8,11,7,55,45
30.18,-97.8,12,1,33,58
30.18,-97.8,12,2,88,91
30.18,-97.8,12,3,102,114
30.18,-97.8,12,4,94,97
30.18,-97.8,12,5,112,113
30.18,-97.8,12,6,128,129
30.18,-97.8,12,7,68,81
30.18,-97.79,1,1,15,13
30.18,-97.79,1,2,35,42
30.18,-97.79,1,3,56,56
30.18,-97.79,1,4,30,39
30.18,-97.79,1,5,52,46
30.18,-97.79,1,6,29,33
30.18,-97.79,1,7,20,26
30.18,-97.79,8,1,49,37
30.18,-97.79,8,2,79,85
30.18,-97.79,8,3,97,80
30.18,-97.79,8,4,105,105
30.18,-97.79,8,5,45,47
30.18,-97.79,8,6,47,39
30.18,-97.79,8,7,25,24
30.18,-97.79,9,1,110,93
30.18,-97.79,9,2,216,186
30.18,-97.79,9,3,231,223
30.18,-97.79,9,4,232,198
30.18,-97.79,9,5,284,291
30.18,-97.79,9,6,257,225
30.18,-97.79,9,7,149,129
30.18,-97.79,10,1,107,114
30.18,-97.79,10,2,257,230
30.18,-97.79,10,3,210,195
30.18,-97.79,10,4,201,206
30.18,-97.79,10,5,215,189
30.18,-97.79,10,6,199,181
30.18,-97.79,10,7,171,153
30.18,-97.79,11,1,80,96
30.18,-97.79,11,2,180,192
30.18,-97.79,11,3,233,253
30.18,-97.79,11,4,244,221
30.18,-97.79,11,5,157,149
30.18,-97.79,11,6,208,186
30.18,-97.79,11,7,141,136
30.18,-97.79,12,1,85,62
30.18,-97.79,12,2,127,133
30.18,-97.79,12,3,201,196
30.18,-97.79,12,4,180,182
30.18,-97.79,12,5,204,200
30.18,-97.79,12,6,230,198
30.18,-97.79,12,7,163,158
30.18,-97.78,1,1,1,2
30.18,-97.78,1,2,3,6
30.18,-97.78,1,3,1,10
30.18,-97.78,1,4,6,5
30.18,-97.78,1,5,0,1
30.18,-97.78,1,6,2,0
30.18,-97.78,1,7,3,3
30.18,-97.78,8,1,1,0
30.18,-97.78,8,2,9,4
30.18,-97.78,8,3,7,12
30.18,-97.78,8,4,4,5
30.18,-97.78,8,5,4,4
30.18,-97.78,8,6,3,1
30.18,-97.78,8,7,0,3
30.18,-97.78,9,1,8,8
30.18,-97.78,9,2,5,4
30.18,-97.78,9,3,1,6
30.18,-97.78,9,4,6,11
30.18,-97.78,9,5,11,11
30.18,-97.78,9,6,9,16
30.18,-97.78,9,7,5,15
30.18,-97.78,10,1,6,12
30.18,-97.78,10,2,20,24
30.18,-97.78,10,3,13,10
30.18,-97.78,10,4,25,19
30.18,-97.78,10,5,27,30
30.18,-97.78,10,6,7,10
30.18,-97.78,10,7,10,21
30.18,-97.78,11,1,12,4
30.18,-97.78,11,2,17,18
30.18,-97.78,11,3,23,35
30.18,-97.78,11,4,28,23
30.18,-97.78,11,5,10,17
30.18,-97.78,11,6,73,99
30.18,-97.78,11,7,6,4
30.18,-97.78,12,1,3,0
30.18,-97.78,12,2,5,6
30.18,-97.78,12,3,8,11
30.18,-97.78,12,4,11,11
30.18,-97.78,12,5,12,13
30.18,-97.78,12,6,18,10
30.18,-97.78,12,7,6,5
30.18,-97.77,1,1,8,2
30.18,-97.77,1,2,4,4
30.18,-97.77,1,3,6,8
30.18,-97.77,1,4,7,13
30.18,-97.77,1,5,2,4
30.18,-97.77,1,6,8,3
30.18,-97.77,1,7,4,7
30.18,-97.77,8,1,4,6
30.18,-97.77,8,2,17,34
30.18,-97.77,8,3,17,19
30.18,-97.77,8,4,16,27
30.18,-97.77,8,5,10,6
30.18,-97.77,8,6,6,10
30.18,-97.77,8,7,9,14
30.18,-97.77,9,1,8,13
30.18,-97.77,9,2,23,41
30.18,-97.77,9,3,20,48
30.18,-97.77,9,4,27,50
30.18,-97.77,9,5,51,73
30.18,-97.77,9,6,39,64
30.18,-97.77,9,7,14,23
30.18,-97.77,10,1,14,16
30.18,-97.77,10,2,44,48
30.18,-97.77,10,3,24,35
30.18,-97.77,10,4,27,42
30.18,-97.77,10,5,41,46
30.18,-97.77,10,6,40,42
30.18,-97.77,10,7,14,12
30.18,-97.77,11,1,9,12
30.18,-97.77,11,2,31,38
30.18,-97.77,11,3,64,58
30.18,-97.77,11,4,42,47
30.18,-97.77,11,5,54,50
30.18,-97.77,11,6,41,34
30.18,-97.77,11,7,28,15
30.18,-97.77,12,1,9,8
30.18,-97.77,12,2,25,36
30.18,-97.77,12,3,14,28
30.18,-97.77,12,4,26,38
30.18,-97.77,12,5,49,35
30.18,-97.77,12,6,45,47
30.18,-97.77,12,7,18,22
30.18,-97.76,1,1,9,15
30.18,-97.76,1,2,23,22
30.18,-97.76,1,3,47,47
30.18,-97.76,1,4,53,46
30.18,-97.76,1,5,50,54
30.18,-97.76,1,6,33,25
30.18,-97.76,1,7,13,16
30.18,-97.76,8,1,23,21
30.18,-97.76,8,2,116,102
30.18,-97.76,8,3,122,97
30.18,-97.76,8,4,121,108
30.18,-97.76,8,5,49,30
30.18,-97.76,8,6,57,51
30.18,-97.76,8,7,19,19
30.18,-97.76,9,1,51,72
30.18,-97.76,9,2,169,171
30.18,-97.76,9,3,215,224
30.18,-97.76,9,4,227,214
30.18,-97.76,9,5,302,313
30.18,-97.76,9,6,314,258
30.18,-97.76,9,7,75,90
30.18,-97.76,10,1,67,84
30.18,-97.76,10,2,251,236
30.18,-97.76,10,3,231,207
30.18,-97.76,10,4,206,233
30.18,-97.76,10,5,223,212
30.18,-97.76,10,6,227,232
30.18,-97.76,10,7,91,120
30.18,-97.76,11,1,26,43
30.18,-97.76,11,2,214,233
30.18,-97.76,11,3,270,270
30.18,-97.76,11,4,248,251
30.18,-97.76,11,5,219,221
30.18,-97.76,11,6,211,181
30.18,-97.76,11,7,91,87
30.18,-97.76,12,1,30,37
30.18,-97.76,12,2,161,179
30.18,-97.76,12,3,144,136
30.18,-97.76,12,4,189,181
30.18,-97.76,12,5,219,201
30.18,-97.76,12,6,241,199
30.18,-97.76,12,7,88,94
30.18,-97.75,1,1,93,68
30.18,-97.75,1,2,110,135
30.18,-97.75,1,3,176,195
30.18,-97.75,1,4,192,197
30.18,-97.75,1,5,217,208
30.18,-97.75,1,6,133,154
30.18,-97.75,1,7,113,109
30.18,-97.75,8,1,147,165
30.18,-97.75,8,2,409,345
30.18,-97.75,8,3,433,416
30.18,-97.75,8,4,508,463
30.18,-97.75,8,5,182,178
30.18,-97.75,8,6,213,221
30.18,-97.75,8,7,114,123
30.18,-97.75,9,1,332,349
30.18,-97.75,9,2,712,660
30.18,-97.75,9,3,926,865
30.18,-97.75,9,4,977,942
30.18,-97.75,9,5,1189,1156
30.18,-97.75,9,6,1138,1064
30.18,-97.75,9,7,496,521
30.18,-97.75,10,1,516,511
30.18,-97.75,10,2,1168,1149
30.18,-97.75,10,3,911,876
30.18,-97.75,10,4,930,944
30.18,-97.75,10,5,1017,994
30.18,-97.75,10,6,951,906
30.18,-97.75,10,7,618,628
30.18,-97.75,11,1,326,300
30.18,-97.75,11,2,1002,950
30.18,-97.75,11,3,1200,1123
30.18,-97.75,11,4,1142,1058
30.18,-97.75,11,5,898,844
30.18,-97.75,11,6,914,925
30.18,-97.75,11,7,521,491
30.18,-97.75,12,1,283,271
30.18,-97.75,12,2,800,803
30.18,-97.75,12,3,810,802
30.18,-97.75,12,4,893,821
30.18,-97.75,12,5,1077,1056
30.18,-97.75,12,6,1045,1037
30.18,-97.75,12,7,618,590
30.18,-97.74,1,1,5,1
30.18,-97.74,1,2,6,9
30.18,-97.74,1,3,8,7
30.18,-97.74,1,4,12,5
30.18,-97.74,1,5,12,7
30.18,-97.74,1,6,10,6
30.18,-97.74,1,7,2,2
30.18,-97.74,8,1,8,6
30.18,-97.74,8,2,10,5
30.18,-97.74,8,3,19,14
30.18,-97.74,8,4,16,13
30.18,-97.74,8,5,5,4
30.18,-97.74,8,6,9,3
30.18,-97.74,8,7,9,7
30.18,-97.74,9,1,15,17
30.18,-97.74,9,2,20,18
30.18,-97.74,9,3,30,25
30.18,-97.74,9,4,44,21
30.18,-97.74,9,5,48,26
30.18,-97.74,9,6,41,22
30.18,-97.74,9,7,25,10
30.18,-97.74,10,1,34,28
30.18,-97.74,10,2,37,21
30.18,-97.74,10,3,35,19
30.18,-97.74,10,4,35,22
30.18,-97.74,10,5,37,25
30.18,-97.74,10,6,50,16
30.18,-97.74,10,7,38,35
30.18,-97.74,11,1,16,21
30.18,-97.74,11,2,26,18
30.18,-97.74,11,3,46,42
30.18,-97.74,11,4,44,40
30.18,-97.74,11,5,35,27
30.18,-97.74,11,6,45,33
30.18,-97.74,11,7,27,18
30.18,-97.74,12,1,14,20
30.18,-97.74,12,2,33,25
30.18,-97.74,12,3,40,30
30.18,-97.74,12,4,40,25
30.18,-97.74,12,5,55,37
30.18,-97.74,12,6,51,29
30.18,-97.74,12,7,20,34
30.18,-97.69,8,5,0,1
30.18,-97.69,9,2,0,1
30.18,-97.69,9,3,0,2
30.18,-97.69,9,5,0,1
30.18,-97.69,10,2,0,1
30.18,-97.69,10,3,0,0
30.18,-97.69,10,5,0,0
30.18,-97.69,10,6,0,1
30.18,-97.69,11,2,0,3
30.18,-97.69,11,3,0,2
30.18,-97.69,11,4,0,0
30.18,-97.69,11,6,1,4
30.18,-97.69,12,2,0,1
30.18,-97.69,12,3,0,3
30.18,-97.69,12,5,0,2
30.18,-97.69,12,6,1,3
30.19,-99.33,9,6,1,0
30.19,-97.9,1,3,0,0
30.19,-97.9,1,5,0,0
30.19,-97.9,1,6,0,0
30.19,-97.9,8,2,0,1
30.19,-97.9,8,6,0,0
30.19,-97.9,9,2,0,6
30.19,-97.9,9,5,1,1
30.19,-97.9,10,5,0,0
30.19,-97.9,10,6,0,0
30.19,-97.9,11,5,0,0
30.19,-97.9,12,2,0,0
30.19,-97.9,12,3,0,0
30.19,-97.9,12,4,0,0
30.19,-97.9,12,5,0,0
30.19,-97.9,12,6,0,0
30.19,-97.89,1,2,2,0
30.19,-97.89,1,3,7,5
30.19,-97.89,1,4,8,2
30.19,-97.89,1,5,11,5
30.19,-97.89,1,6,7,5
30.19,-97.89,8,2,16,16
30.19,-97.89,8,3,30,27
30.19,-97.89,8,4,14,7
30.19,-97.89,8,5,4,7
30.19,-97.89,8,6,9,10
30.19,-97.89,9,2,45,28
30.19,-97.89,9,3,59,50
30.19,-97.89,9,4,58,35
30.19,-97.89,9,5,69,47
30.19,-97.89,9,6,96,70
30.19,-97.89,10,2,77,65
30.19,-97.89,10,3,65,49
30.19,-97.89,10,4,50,33
30.19,-97.89,10,5,63,41
30.19,-97.89,10,6,53,55
30.19,-97.89,11,2,49,42
30.19,-97.89,11,3,73,67
30.19,-97.89,11,4,34,15
30.19,-97.89,11,5,44,23
30.19,-97.89,11,6,33,22
30.19,-97.89,12,2,28,22
30.19,-97.89,12,3,30,22
30.19,-97.89,12,4,19,13
30.19,-97.89,12,5,29,22
30.19,-97.89,12,6,28,27
30.19,-97.84,1,3,11,6
30.19,-97.84,1,4,6,5
30.19,-97.84,1,6,7,6
30.19,-97.84,8,1,3,2
30.19,-97.84,8,2,12,3
30.19,-97.84,8,3,11,9
30.19,-97.84,8,4,10,6
30.19,-97.84,8,5,9,2
30.19,-97.84,8,7,1,1
30.19,-97.84,9,1,10,3
30.19,-97.84,9,2,17,14
30.19,-97.84,9,3,18,6
30.19,-97.84,9,4,29,21
30.19,-97.84,9,5,41,25
30.19,-97.84,9,6,33,18
30.19,-97.84,9,7,3,3
30.19,-97.84,10,1,12,12
30.19,-97.84,10,2,31,26
30.19,-97.84,10,3,31,19
30.19,-97.84,10,4,35,17
30.19,-97.84,10,5,28,15
30.19,-97.84,10,6,41,20
30.19,-97.84,10,7,10,5
30.19,-97.84,11,1,7,3
30.19,-97.84,11,2,35,26
30.19,-97.84,11,3,32,20
30.19,-97.84,11,4,46,29
30.19,-97.84,11,5,26,21
30.19,-97.84,11,6,34,24
30.19,-97.84,11,7,12,9
30.19,-97.84,12,1,8,6
30.19,-97.84,12,2,28,20
30.19,-97.84,12,3,31,19
30.19,-97.84,12,4,11,4
30.19,-97.84,12,5,33,25
30.19,-97.84,12,6,47,30
30.19,-97.84,12,7,16,13
30.19,-97.83,1,3,11,11
30.19,-97.83,1,4,9,14
30.19,-97.83,1,5,3,1
30.19,-97.83,1,6,12,8
30.19,-97.83,8,1,3,7
30.19,-97.83,8,2,28,31
30.19,-97.83,8,3,27,31
30.19,-97.83,8,4,18,15
30.19,-97.83,8,5,14,14
30.19,-97.83,8,6,1,2
30.19,-97.83,8,7,5,6
30.19,-97.83,9,1,20,20
30.19,-97.83,9,2,46,49
30.19,-97.83,9,3,40,39
30.19,-97.83,9,4,48,50
30.19,-97.83,9,5,85,71
30.19,-97.83,9,6,71,55
30.19,-97.83,9,7,14,9
30.19,-97.83,10,1,17,22
30.19,-97.83,10,2,77,64
30.19,-97.83,10,3,50,49
30.19,-97.83,10,4,55,54
30.19,-97.83,10,5,58,49
30.19,-97.83,10,6,60,65
30.19,-97.83,10,7,22,12
30.19,-97.83,11,1,3,10
30.19,-97.83,11,2,52,59
30.19,-97.83,11,3,34,52
30.19,-97.83,11,4,77,73
30.19,-97.83,11,5,51,37
30.19,-97.83,11,6,47,41
30.19,-97.83,11,7,23,19
30.19,-97.83,12,1,10,6
30.19,-97.83,12,2,42,53
30.19,-97.83,12,3,58,61
30.19,-97.83,12,4,24,14
30.19,-97.83,12,5,48,38
30.19,-97.83,12,6,58,50
30.19,-97.83,12,7,34,29
30.19,-97.82,1,1,18,16
30.19,-97.82,1,2,20,22
30.19,-97.82,1,3,21,30
30.19,-97.82,1,4,28,20
30.19,-97.82,1,5,29,20
30.19,-97.82,1,6,30,20
30.19,-97.82,1,7,17,17
30.19,-97.82,8,1,27,38
30.19,-97.82,8,2,64,63
30.19,-97.82,8,3,97,73
30.19,-97.82,8,4,90,80
30.19,-97.82,8,5,52,41
30.19,-97.82,8,6,34,29
30.19,-97.82,8,7,26,21
30.19,-97.82,9,1,75,46
30.19,-97.82,9,2,135,106
30.19,-97.82,9,3,160,128
30.19,-97.82,9,4,175,171
30.19,-97.82,9,5,194,166
30.19,-97.82,9,6,203,179
30.19,-97.82,9,7,86,79
30.19,-97.82,10,1,119,104
30.19,-97.82,10,2,220,172
30.19,-97.82,10,3,150,130
30.19,-97.82,10,4,176,192
30.19,-97.82,10,5,159,144
30.19,-97.82,10,6,166,139
30.19,-97.82,10,7,119,118
30.19,-97.82,11,1,74,73
30.19,-97.82,11,2,149,130
30.19,-97.82,11,3,203,204
30.19,-97.82,11,4,207,190
30.19,-97.82,11,5,121,113
30.19,-97.82,11,6,154,134
30.19,-97.82,11,7,92,80
30.19,-97.82,12,1,67,57
30.19,-97.82,12,2,124,123
30.19,-97.82,12,3,145,128
30.19,-97.82,12,4,145,130
30.19,-97.82,12,5,164,129
30.19,-97.82,12,6,154,131
30.19,-97.82,12,7,107,88
30.19,-97.81,1,1,3,9
30.19,-97.81,1,2,6,4
30.19,-97.81,1,3,8,7
30.19,-97.81,1,4,4,10
30.19,-97.81,1,5,10,26
30.19,-97.81,1,6,5,10
30.19,-97.81,1,7,6,4
30.19,-97.81,8,1,11,14
30.19,-97.81,8,2,14,23
30.19,-97.81,8,3,19,38
30.19,-97.81,8,4,22,26
30.19,-97.81,8,5,11,22
30.19,-97.81,8,6,6,17
30.19,-97.81,8,7,4,5
30.19,-97.81,9,1,22,24
30.19,-97.81,9,2,26,44
30.19,-97.81,9,3,35,47
30.19,-97.81,9,4,50,40
30.19,-97.81,9,5,37,82
30.19,-97.81,9,6,43,92
30.19,-97.81,9,7,24,39
30.19,-97.81,10,1,48,56
30.19,-97.81,10,2,42,91
30.19,-97.81,10,3,41,78
30.19,-97.81,10,4,43,79
30.19,-97.81,10,5,36,71
30.19,-97.81,10,6,49,91
30.19,-97.81,10,7,47,73
30.19,-97.81,11,1,26,36
30.19,-97.81,11,2,41,65
30.19,-97.81,11,3,64,99
30.19,-97.81,11,4,68,82
30.19,-97.81,11,5,41,53
30.19,-97.81,11,6,50,58
30.19,-97.81,11,7,28,46
30.19,-97.81,12,1,15,25
30.19,-97.81,12,2,33,49
30.19,-97.81,12,3,34,56
30.19,-97.81,12,4,29,43
30.19,-97.81,12,5,50,70
30.19,-97.81,12,6,41,60
30.19,-97.81,12,7,21,44
30.19,-97.79,1,1,10,16
30.19,-97.79,1,2,33,35
30.19,-97.79,1,3,32,33
30.19,-97.79,1,4,35,34
30.19,-97.79,1,5,44,30
30.19,-97.79,1,6,30,34
30.19,-97.79,1,7,19,14
30.19,-97.79,8,1,44,31
30.19,-97.79,8,2,92,69
30.19,-97.79,8,3,67,61
30.19,-97.79,8,4,84,56
30.19,-97.79,8,5,27,13
30.19,-97.79,8,6,40,39
30.19,-97.79,8,7,21,20
30.19,-97.79,9,1,92,72
30.19,-97.79,9,2,149,127
30.19,-97.79,9,3,168,138
30.19,-97.79,9,4,190,142
30.19,-97.79,9,5,229,186
30.19,-97.79,9,6,207,177
30.19,-97.79,9,7,121,101
30.19,-97.79,10,1,96,90
30.19,-97.79,10,2,195,170
30.19,-97.79,10,3,183,143
30.19,-97.79,10,4,166,150
30.19,-97.79,10,5,177,136
30.19,-97.79,10,6,175,133
30.19,-97.79,10,7,138,133
30.19,-97.79,11,1,79,85
30.19,-97.79,11,2,161,132
30.19,-97.79,11,3,219,172
30.19,-97.79,11,4,220,163
30.19,-97.79,11,5,164,133
30.19,-97.79,11,6,182,169
30.19,-97.79,11,7,114,121
30.19,-97.79,12,1,48,48
30.19,-97.79,12,2,144,124
30.19,-97.79,12,3,166,149
30.19,-97.79,12,4,157,120
30.19,-97.79,12,5,198,159
30.19,-97.79,12,6,171,173
30.19,-97.79,12,7,113,114
30.19,-97.78,1,1,172,192
30.19,-97.78,1,2,281,324
30.19,-97.78,1,3,447,499
30.19,-97.78,1,4,384,414
30.19,-97.78,1,5,359,373
30.19,-97.78,1,6,257,299
30.19,-97.78,1,7,250,268
30.19,-97.78,8,1,299,397
30.19,-97.78,8,2,738,805
30.19,-97.78,8,3,831,923
30.19,-97.78,8,4,775,869
30.19,-97.78,8,5,418,447
30.19,-97.78,8,6,407,424
30.19,-97.78,8,7,258,286
30.19,-97.78,9,1,749,853
30.19,-97.78,9,2,1343,1439
30.19,-97.78,9,3,1639,1685
30.19,-97.78,9,4,1647,1765
30.19,-97.78,9,5,2239,2347
30.19,-97.78,9,6,2028,2122
30.19,-97.78,9,7,1098,1286
30.19,-97.78,10,1,1016,1254
30.19,-97.78,10,2,2119,2335
30.19,-97.78,10,3,1820,1958
30.19,-97.78,10,4,1669,1856
30.19,-97.78,10,5,1658,1854
30.19,-97.78,10,6,1761,1861
30.19,-97.78,10,7,1505,1655
30.19,-97.78,11,1,770,914
30.19,-97.78,11,2,1695,1825
30.19,-97.78,11,3,2096,2306
30.19,-97.78,11,4,2063,2289
30.19,-97.78,11,5,1495,1601
30.19,-97.78,11,6,1821,1960
30.19,-97.78,11,7,1084,1240
30.19,-97.78,12,1,515,654
30.19,-97.78,12,2,1343,1379
30.19,-97.78,12,3,1504,1641
30.19,-97.78,12,4,1531,1690
30.19,-97.78,12,5,1931,2013
30.19,-97.78,12,6,1905,1988
30.19,-97.78,12,7,1156,1302
30.19,-97.77,1,1,504,490
30.19,-97.77,1,2,903,773
30.19,-97.77,1,3,1153,1058
30.19,-97.77,1,4,1070,943
30.19,-97.77,1,5,1067,991
30.19,-97.77,1,6,955,857
30.19,-97.77,1,7,675,626
30.19,-97.77,8,1,1184,1049
30.19,-97.77,8,2,2058,1880
30.19,-97.77,8,3,2250,2009
30.19,-97.77,8,4,2305,2100
30.19,-97.77,8,5,1064,992
30.19,-97.77,8,6,1174,1049
30.19,-97.77,8,7,855,799
30.19,-97.77,9,1,2162,1962
30.19,-97.77,9,2,3630,3333
30.19,-97.77,9,3,4243,3857
30.19,-97.77,9,4,4485,4127
30.19,-97.77,9,5,5690,5243
30.19,-97.77,9,6,5564,5187
30.19,-97.77,9,7,3522,3114
30.19,-97.77,10,1,3366,3106
30.19,-97.77,10,2,5740,5405
30.19,-97.77,10,3,4724,4304
30.19,-97.77,10,4,4435,4105
30.19,-97.77,10,5,4348,4000
30.19,-97.77,10,6,4695,4425
30.19,-97.77,10,7,4355,3945
30.19,-97.77,11,1,2493,2191
30.19,-97.77,11,2,4725,4328
30.19,-97.77,11,3,5664,5276
30.19,-97.77,11,4,5729,5305
30.19,-97.77,11,5,3997,3753
30.19,-97.77,11,6,5481,4877
30.19,-97.77,11,7,3412,3181
30.19,-97.77,12,1,2074,1903
30.19,-97.77,12,2,4057,3817
30.19,-97.77,12,3,4434,3964
30.19,-97.77,12,4,4476,4259
30.19,-97.77,12,5,5527,5017
30.19,-97.77,12,6,5440,5097
30.19,-97.77,12,7,4037,3722
30.19,-97.76,1,1,56,55
30.19,-97.76,1,2,87,94
30.19,-97.76,1,3,115,142
30.19,-97.76,1,4,144,140
30.19,-97.76,1,5,145,154
30.19,-97.76,1,6,101,113
30.19,-97.76,1,7,49,51
30.19,-97.76,8,1,110,121
30.19,-97.76,8,2,236,223
30.19,-97.76,8,3,282,317
30.19,-97.76,8,4,314,329
30.19,-97.76,8,5,138,149
30.19,-97.76,8,6,128,160
30.19,-97.76,8,7,73,63
30.19,-97.76,9,1,174,194
30.19,-97.76,9,2,427,476
30.19,-97.76,9,3,580,615
30.19,-97.76,9,4,635,666
30.19,-97.76,9,5,754,813
30.19,-97.76,9,6,739,732
30.19,-97.76,9,7,272,317
30.19,-97.76,10,1,329,349
30.19,-97.76,10,2,758,775
30.19,-97.76,10,3,569,613
30.19,-97.76,10,4,579,647
30.19,-97.76,10,5,623,693
30.19,-97.76,10,6,584,639
30.19,-97.76,10,7,400,474
30.19,-97.76,11,1,253,281
30.19,-97.76,11,2,512,587
30.19,-97.76,11,3,667,762
30.19,-97.76,11,4,703,744
30.19,-97.76,11,5,477,564
30.19,-97.76,11,6,630,647
30.19,-97.76,11,7,353,332
30.19,-97.76,12,1,204,231
30.19,-97.76,12,2,442,483
30.19,-97.76,12,3,554,546
30.19,-97.76,12,4,513,547
30.19,-97.76,12,5,666,676
30.19,-97.76,12,6,636,672
30.19,-97.76,12,7,354,436
30.19,-97.75,1,1,120,111
30.19,-97.75,1,2,225,176
30.19,-97.75,1,3,297,229
30.19,-97.75,1,4,372,312
30.19,-97.75,1,5,376,291
30.19,-97.75,1,6,256,235
30.19,-97.75,1,7,125,113
30.19,-97.75,8,1,337,216
30.19,-97.75,8,2,618,489
30.19,-97.75,8,3,773,665
30.19,-97.75,8,4,843,655
30.19,-97.75,8,5,341,263
30.19,-97.75,8,6,372,312
30.19,-97.75,8,7,219,153
30.19,-97.75,9,1,610,463
30.19,-97.75,9,2,1262,928
30.19,-97.75,9,3,1633,1359
30.19,-97.75,9,4,1690,1359
30.19,-97.75,9,5,2074,1751
30.19,-97.75,9,6,2079,1589
30.19,-97.75,9,7,837,640
30.19,-97.75,10,1,876,659
30.19,-97.75,10,2,2176,1788
30.19,-97.75,10,3,1680,1426
30.19,-97.75,10,4,1726,1351
30.19,-97.75,10,5,1820,1506
30.19,-97.75,10,6,1583,1323
30.19,-97.75,10,7,1124,864
30.19,-97.75,11,1,684,545
30.19,-97.75,11,2,1485,1251
30.19,-97.75,11,3,2003,1684
30.19,-97.75,11,4,2008,1621
30.19,-97.75,11,5,1338,1166
30.19,-97.75,11,6,1655,1236
30.19,-97.75,11,7,865,760
30.19,-97.75,12,1,476,390
30.19,-97.75,12,2,1284,1000
30.19,-97.75,12,3,1403,1095
30.19,-97.75,12,4,1304,1125
30.19,-97.75,12,5,1786,1372
30.19,-97.75,12,6,1704,1371
30.19,-97.75,12,7,965,746
30.19,-97.74,1,1,74,109
30.19,-97.74,1,2,130,163
30.19,-97.74,1,3,171,222
30.19,-97.74,1,4,164,189
30.19,-97.74,1,5,191,200
30.19,-97.74,1,6,121,126
30.19,-97.74,1,7,61,102
30.19,-97.74,8,1,159,229
30.19,-97.74,8,2,311,368
30.19,-97.74,8,3,353,468
30.19,-97.74,8,4,351,491
30.19,-97.74,8,5,162,217
30.19,-97.74,8,6,166,212
30.19,-97.74,8,7,87,125
30.19,-97.74,9,1,418,490
30.19,-97.74,9,2,649,879
30.19,-97.74,9,3,734,1060
30.19,-97.74,9,4,816,1007
30.19,-97.74,9,5,980,1206
30.19,-97.74,9,6,833,1154
30.19,-97.74,9,7,405,598
30.19,-97.74,10,1,519,632
30.19,-97.74,10,2,963,1283
30.19,-97.74,10,3,750,945
30.19,-97.74,10,4,744,1043
30.19,-97.74,10,5,810,1014
30.19,-97.74,10,6,644,805
30.19,-97.74,10,7,487,716
30.19,-97.74,11,1,414,541
30.19,-97.74,11,2,724,966
30.19,-97.74,11,3,1006,1226
30.19,-97.74,11,4,860,1092
30.19,-97.74,11,5,586,749
30.19,-97.74,11,6,754,967
30.19,-97.74,11,7,438,603
30.19,-97.74,12,1,259,343
30.19,-97.74,12,2,552,782
30.19,-97.74,12,3,717,886
30.19,-97.74,12,4,611,797
30.19,-97.74,12,5,795,1015
30.19,-97.74,12,6,892,1107
30.19,-97.74,12,7,499,667
30.19,-97.73,1,1,9,7
30.19,-97.73,1,2,16,16
30.19,-97.73,1,3,21,11
30.19,-97.73,1,4,12,23
30.19,-97.73,1,5,33,33
30.19,-97.73,1,6,18,15
30.19,-97.73,1,7,8,13
30.19,-97.73,8,1,9,16
30.19,-97.73,8,2,29,29
30.19,-97.73,8,3,57,31
30.19,-97.73,8,4,48,39
30.19,-97.73,8,5,22,11
30.19,-97.73,8,6,21,9
30.19,-97.73,8,7,9,10
30.19,-97.73,9,1,57,52
30.19,-97.73,9,2,97,65
30.19,-97.73,9,3,133,84
30.19,-97.73,9,4,120,68
30.19,-97.73,9,5,142,111
30.19,-97.73,9,6,112,69
30.19,-97.73,9,7,59,38
