"","STOP_ID","STOP_NAME","STOP_ABBR","STREET_NMB","ON_STREET","AT_STREET","CITY","ZIP","BAY","STOP_TYPE","PLACEMENT","CORNER","STATUS","LATITUDE","LONGITUDE","SOURCE","SOURCEDATE","bus_lat_bin","bus_long_bin","bus_grid_cell"
"810",1909,"Steck/Mopac","S547","003500","STECK","MOPAC","AUSTIN",78759,"","Bus Stop","Farside","Northwest","Active",30.36897567,-97.74394321,"Capital Metro","2017-08-17",4,1,"4-1"
"811",1910,"Steck/Summerside","S548","003650","STECK","SUMMERSIDE","AUSTIN",78759,"","Bus Stop","Mid-Block","Northwest","Active",30.37058,-97.7466,"Capital Metro","2017-08-17",4,1,"4-1"
"812",1911,"3822 Steck/Greenslope","S549","003822","STECK","GREENSLOPE","AUSTIN",78759,"","Bus Stop","Nearside","Northeast","Active",30.37292,-97.74917,"Capital Metro","2017-08-17",4,1,"4-1"
"813",1912,"3924 Steck/Spicewood","S550","003924","STECK","SPICEWOOD","AUSTIN",78759,"","Bus Stop","Nearside","Northeast","Active",30.3732262,-97.75297867,"Capital Metro","2017-08-17",4,1,"4-1"
"814",1913,"8140 Mesa/Steck","393SW","008140","MESA","STECK","AUSTIN",78759,"","Bus Stop","Farside","Southwest","Active",30.37377024,-97.75600811,"Capital Metro","2017-08-17",4,1,"4-1"
"815",1914,"8038 Mesa/Spicewood Springs","S552","008038","MESA","SPICEWOOD SPRINGS","AUSTIN",78731,"","Bus Stop","Farside","Southwest","Active",30.371,-97.75759,"Capital Metro","2017-08-17",4,1,"4-1"
"816",1917,"3807 Greystone/Chimney Corners","S555","003807","GREYSTONE","CHIMNEY CORNERS","AUSTIN",78731,"","Bus Stop","Farside","Southeast","Active",30.36082,-97.75738,"Capital Metro","2017-08-17",4,1,"4-1"
"817",1918,"3615 Greystone/Hart","S556","003615","GREYSTONE","HART","AUSTIN",78731,"","Bus Stop","Farside","Southeast","Active",30.35865,-97.75363,"Capital Metro","2017-08-17",3,1,"3-1"
"818",1919,"7400 Wood Hollow/Greystone","S557","007400","WOOD HOLLOW","GREYSTONE","AUSTIN",78731,"","Bus Stop","Mid-Block","Southwest","Active",30.35775,-97.75079,"Capital Metro","2017-08-17",3,1,"3-1"
"819",1920,"7200 Wood Hollow/Greystone","S558","007200","WOOD HOLLOW","GREYSTONE","AUSTIN",78731,"","Bus Stop","Mid-Block","Southwest","Active",30.35517,-97.75214,"Capital Metro","2017-08-17",3,1,"3-1"
"820",1921,"Wood Hollow/Far West NW Corner","441NW","007100","WOOD HOLLOW","FAR WEST","AUSTIN",78731,"","Bus Stop","Nearside","Northwest","Active",30.3536,-97.75311,"Capital Metro","2017-08-17",3,1,"3-1"
"821",1922,"6714 Wood Hollow/Far West","S2601","006714","WOOD HOLLOW","FAR WEST","AUSTIN",78731,"","Bus Stop","Mid-Block","Southwest","Active",30.35077,-97.75486,"Capital Metro","2017-08-17",3,1,"3-1"
"822",1923,"North Hills/Valleyside SE Corn","S561","003450","NORTH HILLS","VALLEYSIDE","AUSTIN",78731,"","Bus Stop","Farside","Southeast","Active",30.34881,-97.75377,"Capital Metro","2017-08-17",3,1,"3-1"
"823",1925,"5758 Balcones/Hart","S563","005758","BALCONES","HART","AUSTIN",78731,"","Bus Stop","Mid-Block","Southwest","Active",30.33959873,-97.75579336,"Capital Metro","2017-08-17",3,1,"3-1"
"824",1927,"3313 Hancock/Balcones","S565","003313","HANCOCK","BALCONES","AUSTIN",78731,"","Bus Stop","Mid-Block","Southeast","Active",30.33265869,-97.75970003,"Capital Metro","2017-08-17",3,1,"3-1"
"825",1928,"Hancock/Valley Oak","S566","003200","HANCOCK","VALLEY OAK","AUSTIN",78731,"","Bus Stop","Nearside","Southwest","Active",30.33146393,-97.75714964,"Capital Metro","2017-08-17",3,1,"3-1"
"826",1929,"Hancock/West Frances Place","S567","003000","HANCOCK","WEST FRANCES","AUSTIN",78731,"","Bus Stop","Mid-Block","Southeast","Active",30.3295661,-97.75329178,"Capital Metro","2017-08-17",3,1,"3-1"
"827",1930,"2825 Hancock/Fresco","S2602","002825","HANCOCK","FRESCO","AUSTIN",78731,"","Bus Stop","Mid-Block","Southeast","Active",30.32806,-97.75024,"Capital Metro","2017-08-17",3,1,"3-1"
"828",1931,"Bull Creek/Hancock","96SW","005014","BULL CREEK","HANCOCK","AUSTIN",78731,"","Bus Stop","Farside","Southwest","Active",30.32726659,-97.74943519,"Capital Metro","2017-08-17",3,1,"3-1"
"829",1932,"4748 Bull Creek/49th","S570","004748","BULL CREEK","49TH","AUSTIN",78731,"","Bus Stop","Farside","Southwest","Active",30.32479247,-97.7509452,"Capital Metro","2017-08-17",3,1,"3-1"
"830",1933,"4700 Bull Creek/Perry","S571","004700","BULL CREEK","PERRY","AUSTIN",78731,"","Bus Stop","Nearside","Northwest","Active",30.32321116,-97.75191973,"Capital Metro","2017-08-17",3,1,"3-1"
"831",1935,"4318 Bull Creek/44th","S2603","004318","BULL CREEK","44TH","AUSTIN",78731,"","Bus Stop","Mid-Block","Southwest","Active",30.31816226,-97.75503815,"Capital Metro","2017-08-17",3,1,"3-1"
"832",1936,"4220 Bull Creek/Jackson","S574","004220","BULL CREEK","JACKSON","AUSTIN",78731,"","Bus Stop","Nearside","Northwest","Active",30.31665825,-97.75483413,"Capital Metro","2017-08-17",3,1,"3-1"
"833",1938,"Bull Creek/38th","S576","003800","BULL CREEK","38TH","AUSTIN",78731,"","Bus Stop","Nearside","Northwest","Active",30.31113848,-97.75205779,"Capital Metro","2017-08-17",3,1,"3-1"
"834",1939,"3604 Bull Creek/Jefferson","S577","003604","BULL CREEK","JEFFERSON","AUSTIN",78731,"","Bus Stop","Nearside","Northwest","Active",30.30939931,-97.75095417,"Capital Metro","2017-08-17",3,1,"3-1"
"835",1956,"RBJ Center Stop 1","346","000021","FESTIVAL BEACH","RBJ CENTER","AUSTIN",78702,"","Bus Stop","Mid-Block","Southeast","Active",30.25341324,-97.73384937,"Capital Metro","2017-08-17",3,2,"3-2"
"836",1957,"Health Center WB","TP50H","000021","RBJ CENTER","FESTIVAL BEACH","AUSTIN",78702,"","Bus Stop","Mid-Block","Northeast","Active",30.25240884,-97.73441595,"Capital Metro","2017-08-17",3,2,"3-2"
"837",1959,"59 Waller/Holly","S2442","000059","WALLER","HOLLY","AUSTIN",78702,"","Bus Stop","Nearside","Southeast","Active",30.25619,-97.73426,"Capital Metro","2017-08-17",3,2,"3-2"
"838",1961,"Waller/Willow","S2444","000086","WALLER","WILLOW","AUSTIN",78702,"","Bus Stop","Nearside","Southeast","Active",30.25898338,-97.73295142,"Capital Metro","2017-08-17",3,2,"3-2"
"839",1966,"6th/Guadalupe","S678","000300","6TH","GUADALUPE","AUSTIN",78701,"","Bus Stop","Nearside","Northeast","Active",30.26907912,-97.74608641,"Capital Metro","2017-08-17",3,1,"3-1"
"840",1967,"416 6th/San Antonio","S679","000416","6TH","SAN ANTONIO","AUSTIN",78701,"","Bus Stop","Nearside","Northeast","Active",30.26939,-97.7472,"Capital Metro","2017-08-17",3,1,"3-1"
"841",1969,"6th/Rio Grande","S681","000600","6TH","RIO GRANDE","AUSTIN",78701,"","Bus Stop","Nearside","Northeast","Active",30.27001634,-97.74938997,"Capital Metro","2017-08-17",3,1,"3-1"
"842",1970,"842 6th/Wood","S682","000842","6TH","WOOD","AUSTIN",78703,"","Bus Stop","Mid-Block","Northwest","Active",30.27096209,-97.75221527,"Capital Metro","2017-08-17",3,1,"3-1"
"843",1971,"6th/Baylor","S683","001000","6TH","BAYLOR","AUSTIN",78703,"","Bus Stop","Nearside","Northeast","Temporarily Clo",30.27195501,-97.75487873,"Capital Metro","2017-08-17",3,1,"3-1"
"844",1972,"1208 6th/Harthan","S684","001208","6TH","HARTHAN","AUSTIN",78703,"","Bus Stop","Nearside","Northeast","Active",30.27306079,-97.75784613,"Capital Metro","2017-08-17",3,1,"3-1"
"845",1973,"6th/Pressler","S685","001315","6TH","PRESSLER","AUSTIN",78703,"","Bus Stop","Nearside","Northeast","Active",30.27393505,-97.76011815,"Capital Metro","2017-08-17",3,1,"3-1"
"846",1974,"6th/West Lynn","S686","001514","6TH","WEST LYNN","AUSTIN",78703,"","Bus Stop","Nearside","Northeast","Active",30.27483554,-97.76250894,"Capital Metro","2017-08-17",3,1,"3-1"
"847",1977,"Veterans/Atlanta","S2446","002200","VETERANS","ATLANTA","AUSTIN",78703,"","Bus Stop","Farside","Northwest","Active",30.27612067,-97.77165808,"Capital Metro","2017-08-17",3,1,"3-1"
"848",1981,"Lake Austin/7th","S2448","002800","LAKE AUSTIN","7TH","AUSTIN",78703,"","Bus Stop","Nearside","Southeast","Active",30.28231923,-97.77605753,"Capital Metro","2017-08-17",3,1,"3-1"
"849",1983,"Exposition/10th","S693","001000","EXPOSITION","10TH","AUSTIN",78703,"","Bus Stop","Farside","Northeast","Active",30.28579523,-97.77499436,"Capital Metro","2017-08-17",3,1,"3-1"
"850",1984,"Exposition/12th","S694","001100","EXPOSITION","12TH","AUSTIN",78703,"","Bus Stop","Nearside","Southeast","Active",30.28765998,-97.77381454,"Capital Metro","2017-08-17",3,1,"3-1"
"851",1985,"Exposition/Enfield SE Corner","S695","001400","EXPOSITION","ENFIELD","AUSTIN",78703,"","Bus Stop","Nearside","Southeast","Active",30.29041372,-97.77208929,"Capital Metro","2017-08-17",3,1,"3-1"
"852",1986,"1707 Exposition/Woodmont","S696","001707","EXPOSITION","WOODMONT","AUSTIN",78703,"","Bus Stop","Mid-Block","Northeast","Active",30.29290321,-97.77051315,"Capital Metro","2017-08-17",3,1,"3-1"
"853",1988,"2425 Exposition/Bowman","S698","002425","EXPOSITION","BOWMAN","AUSTIN",78703,"","Bus Stop","Nearside","Southeast","Active",30.29781862,-97.76742094,"Capital Metro","2017-08-17",3,1,"3-1"
"854",1989,"Exposition/Greenlee","S699","002600","EXPOSITION","GREENLEE","AUSTIN",78703,"","Bus Stop","Farside","Northeast","Active",30.30053662,-97.76569884,"Capital Metro","2017-08-17",3,1,"3-1"
"855",1990,"Exposition/Westover","S700","002699","EXPOSITION","WESTOVER","AUSTIN",78703,"","Bus Stop","Nearside","Southeast","Active",30.30285205,-97.76423456,"Capital Metro","2017-08-17",3,1,"3-1"
"856",1993,"Exposition/35th","175SE","003400","EXPOSITION","35TH","AUSTIN",78703,"","Bus Stop","Nearside","Southeast","Active",30.31002313,-97.76266996,"Capital Metro","2017-08-17",3,1,"3-1"
"857",1994,"2203 W 35th/Exposition","S2449","002203","35TH","EXPOSITION","AUSTIN",78703,"","Bus Stop","Mid-Block","Southeast","Active",30.30943325,-97.76008012,"Capital Metro","2017-08-17",3,1,"3-1"
"858",1996,"35th/Jefferson","S706","001700","35TH","JEFFERSON","AUSTIN",78703,"","Bus Stop","Nearside","Southwest","Active",30.30776,-97.7519,"Capital Metro","2017-08-17",3,1,"3-1"
"859",1997,"35th/Crawford","S707","001400","35TH","CRAWFORD","AUSTIN",78731,"","Bus Stop","Farside","Southeast","Active",30.30713,-97.74927,"Capital Metro","2017-08-17",3,1,"3-1"
"860",1998,"1301 W 38th/Tonkawa","S2450","001301","38TH","TONKAWA","AUSTIN",78705,"","Bus Stop","Mid-Block","Southeast","Active",30.30646,-97.74609,"Capital Metro","2017-08-17",3,1,"3-1"
"861",1999,"38th/Medical Parkway","S953","001000","38TH","MEDICAL","AUSTIN",78705,"","Bus Stop","Mid-Block","Southeast","Active",30.30532349,-97.74375999,"Capital Metro","2017-08-17",3,1,"3-1"
"862",2001,"34th/West Ave.","S709","000800","34TH","WEST","AUSTIN",78705,"","Bus Stop","Nearside","Southwest","Active",30.30170168,-97.74280289,"Capital Metro","2017-08-17",3,1,"3-1"
"863",2003,"2900 Guadalupe/29th","199","002900","GUADALUPE","29TH","AUSTIN",78705,"","Bus Stop","Nearside","Northwest","Active",30.29565453,-97.74275175,"Capital Metro","2017-08-17",3,1,"3-1"
"864",2004,"307 Dean Keeton/San Jacinto","S711","000307","DEAN KEETON","SAN JACINTO","AUSTIN",78705,"","Bus Stop","Nearside","Southwest","Active",30.28920227,-97.73486578,"Capital Metro","2017-08-17",3,2,"3-2"
"865",2005,"701 Dean Keeton/San Jacinto","S712","000701","DEAN KEETON","SAN JACINTO","AUSTIN",78705,"","Bus Stop","Mid-Block","Southeast","Active",30.28909316,-97.73154043,"Capital Metro","2017-08-17",3,2,"3-2"
"866",2006,"Dean Keeton/Robert Dedman","S713","000900","DEAN KEETON","ROBERT DEDMAN","AUSTIN",78712,"","Bus Stop","Mid-Block","Southeast","Active",30.2878277,-97.7286436,"Capital Metro","2017-08-17",3,2,"3-2"
"867",2007,"2909 IH 35/30th","S714","002909","IH 35","30TH","AUSTIN",78722,"","Bus Stop","Nearside","Southeast","Active",30.28774983,-97.72380804,"Capital Metro","2017-08-17",3,2,"3-2"
"868",2008,"3105 IH 35/31st","S715","003105","IH 35","31ST","AUSTIN",78722,"","Bus Stop","Mid-Block","Northeast","Active",30.28897167,-97.72304488,"Capital Metro","2017-08-17",3,2,"3-2"
"869",2009,"3303 IH 35/Edgewood","S716","003303","IH 35","EDGEWOOD","AUSTIN",78722,"","Bus Stop","Farside","Northeast","Active",30.29102593,-97.72171504,"Capital Metro","2017-08-17",3,2,"3-2"
"870",2011,"3739 IH 35/38th Half","213NB","003739","IH 35","38TH HALF","AUSTIN",78722,"","Bus Stop","Nearside","Southeast","Active",30.29448064,-97.71947454,"Capital Metro","2017-08-17",3,2,"3-2"
"871",2012,"1101 38th Half/Robinson","S719","001101","38TH HALF","ROBINSON","AUSTIN",78722,"","Bus Stop","Nearside","Southwest","Active",30.29433684,-97.71870752,"Capital Metro","2017-08-17",3,2,"3-2"
"872",2013,"1405 38th Half/Clarkson","S720","001405","38TH HALF","CLARKSON","AUSTIN",78722,"","Bus Stop","Nearside","Southwest","Active",30.2927,-97.71574,"Capital Metro","2017-08-17",3,2,"3-2"
"873",2014,"38th 1/2 /Cherrywood","S721","003710","CHERRYWOOD","38TH","AUSTIN",78722,"","Bus Stop","Nearside","Northwest","Active",30.2913076,-97.71395055,"Capital Metro","2017-08-17",3,2,"3-2"
"874",2015,"Cherrywood/32nd","S722","003200","CHERRYWOOD","32ND","AUSTIN",78722,"","Bus Stop","Nearside","Northwest","Active",30.28685696,-97.7168761,"Capital Metro","2017-08-17",3,2,"3-2"
"875",2019,"Lafayette/Manor","S724","002300","LAFAYETTE","MANOR","AUSTIN",78722,"","Bus Stop","Nearside","Northwest","Active",30.28389725,-97.72223076,"Capital Metro","2017-08-17",3,2,"3-2"
"876",2020,"2012 Chicon/21st","S2452","002012","CHICON","21ST","AUSTIN",78722,"","Bus Stop","Farside","Southwest","Active",30.28153933,-97.72167931,"Capital Metro","2017-08-17",3,2,"3-2"
"877",2021,"1810 Chicon/Martin Luther King","S726","001810","CHICON","MARTIN LUTHER KING","AUSTIN",78702,"","Bus Stop","Farside","Southwest","Active",30.27945799,-97.72122572,"Capital Metro","2017-08-17",3,2,"3-2"
"878",2022,"Chicon/16th","S727","001600","CHICON","16TH","AUSTIN",78702,"","Bus Stop","Farside","Southwest","Active",30.27688898,-97.72064706,"Capital Metro","2017-08-17",3,2,"3-2"
"879",2023,"Chicon/13th","S728","001300","CHICON","13TH","AUSTIN",78702,"","Bus Stop","Nearside","Northwest","Active",30.27487332,-97.72021592,"Capital Metro","2017-08-17",3,2,"3-2"
"880",2024,"1196 Chicon/12th","133SB","001196","CHICON","12TH","AUSTIN",78702,"","Bus Stop","Farside","Southwest","Active",30.27348355,-97.71991968,"Capital Metro","2017-08-17",3,2,"3-2"
"881",2025,"Chicon/New York","S729","001100","CHICON","NEW YORK","AUSTIN",78702,"","Bus Stop","Farside","Southwest","Active",30.27253662,-97.71972913,"Capital Metro","2017-08-17",3,2,"3-2"
"882",2026,"1150 Chicon/Rosewood","S730","001150","CHICON","ROSEWOOD","AUSTIN",78702,"","Bus Stop","Nearside","Northwest","Active",30.2697748,-97.71913669,"Capital Metro","2017-08-17",3,2,"3-2"
"883",2027,"Chicon/Cornell","S731","001140","CHICON","CORNELL","AUSTIN",78702,"","Bus Stop","Nearside","Northwest","Active",30.26843395,-97.71949719,"Capital Metro","2017-08-17",3,2,"3-2"
"884",2028,"Chicon/11th","S732","001100","CHICON","11TH","AUSTIN",78702,"","Bus Stop","Nearside","Northwest","Active",30.26617764,-97.72055259,"Capital Metro","2017-08-17",3,2,"3-2"
"885",2029,"900 Chicon (Huston-Tillotson)","S2453","000900","CHICON","9TH","AUSTIN",78702,"","Bus Stop","Nearside","Northwest","Active",30.26453638,-97.72129286,"Capital Metro","2017-08-17",3,2,"3-2"
"886",2030,"700 Chicon/7th","S734","000700","CHICON","7TH","AUSTIN",78702,"","Bus Stop","Nearside","Northwest","Active",30.26276131,-97.72210661,"Capital Metro","2017-08-17",3,2,"3-2"
"887",2031,"Chicon/6th","S735","000600","CHICON","6TH","AUSTIN",78702,"","Bus Stop","Nearside","Northwest","Active",30.26179968,-97.72254776,"Capital Metro","2017-08-17",3,2,"3-2"
"888",2032,"314 Chicon/4th","S736","000314","CHICON","4TH","AUSTIN",78702,"","Bus Stop","Farside","Southwest","Active",30.25950864,-97.7236014,"Capital Metro","2017-08-17",3,2,"3-2"
"889",2033,"206 Chicon/2nd","S737","000206","CHICON","2ND","AUSTIN",78702,"","Bus Stop","Nearside","Northwest","Active",30.25841412,-97.72411543,"Capital Metro","2017-08-17",3,2,"3-2"
"890",2034,"Robert T Martinez Jr/Willow","S739","000090","ROBERT T MARTINEZ JR","WILLOW","AUSTIN",78702,"","Bus Stop","Nearside","Northwest","Active",30.25493516,-97.72117455,"Capital Metro","2017-08-17",3,2,"3-2"
"891",2035,"Robert T Martinez Jr/Garden","S740","000070","ROBERT T MARTINEZ JR","GARDEN","AUSTIN",78702,"","Bus Stop","Nearside","Northwest","Active",30.25314502,-97.72199338,"Capital Metro","2017-08-17",3,2,"3-2"
"892",2036,"2110 Holly/Robert T Martinez J","S741","002110","HOLLY","ROBERT T MARTINEZ JR","AUSTIN",78702,"","Bus Stop","Farside","Northwest","Active",30.25232659,-97.72281948,"Capital Metro","2017-08-17",3,2,"3-2"
"893",2037,"Holly/Lynn","S742","002000","HOLLY","LYNN","AUSTIN",78702,"","Bus Stop","Nearside","Northeast","Active",30.25303707,-97.72483856,"Capital Metro","2017-08-17",3,2,"3-2"
"894",2038,"1900 Holly/Chicon","S743","001900","HOLLY","CHICON","AUSTIN",78702,"","Bus Stop","Nearside","Northeast","Active",30.25351059,-97.72615571,"Capital Metro","2017-08-17",3,2,"3-2"
"895",2039,"1700 Holly/Chalmers","S744","001700","HOLLY","CHALMERS","AUSTIN",78702,"","Bus Stop","Nearside","Northeast","Active",30.25421957,-97.72813226,"Capital Metro","2017-08-17",3,2,"3-2"
"896",2040,"1600 Holly/Comal","S745","001600","HOLLY","COMAL","AUSTIN",78702,"","Bus Stop","Nearside","Northeast","Active",30.25492144,-97.73015347,"Capital Metro","2017-08-17",3,2,"3-2"
"897",2041,"1400 Holly/Navasota","S746","001400","HOLLY","NAVASOTA","AUSTIN",78702,"","Bus Stop","Nearside","Northeast","Active",30.25561879,-97.73207463,"Capital Metro","2017-08-17",3,2,"3-2"
"898",2045,"45 Waller/Clermont","S2456","000045","WALLER","CLERMONT","AUSTIN",78702,"","Bus Stop","Mid-Block","Northeast","Active",30.25485274,-97.73485461,"Capital Metro","2017-08-17",3,2,"3-2"
"899",2046,"1401 Holly/Navasota","S754","001401","HOLLY","NAVASOTA","AUSTIN",78702,"","Bus Stop","Farside","Southeast","Active",30.25545665,-97.7320405,"Capital Metro","2017-08-17",3,2,"3-2"
"900",2047,"1511 Holly/Comal","S755","001511","HOLLY","COMAL","AUSTIN",78702,"","Bus Stop","Nearside","Southwest","Active",30.25488803,-97.73045269,"Capital Metro","2017-08-17",3,2,"3-2"
"901",2048,"1631 Holly/Chalmers","S756","001631","HOLLY","CHALMERS","AUSTIN",78702,"","Bus Stop","Nearside","Southwest","Active",30.25417898,-97.72845769,"Capital Metro","2017-08-17",3,2,"3-2"
"902",2049,"1813 Holly/Chicon","S749","001813","HOLLY","CHICON","AUSTIN",78702,"","Bus Stop","Nearside","Southwest","Active",30.25349178,-97.72645053,"Capital Metro","2017-08-17",3,2,"3-2"
"903",2050,"2109 Holly/Robert T Martinez J","S757","002109","HOLLY","ROBERT T MARTINEZ JR","AUSTIN",78702,"","Bus Stop","Nearside","Southwest","Active",30.2521775,-97.72277587,"Capital Metro","2017-08-17",3,2,"3-2"
"904",2051,"68 Robert T Martinez Jr/Garden","S758","000068","ROBERT T MARTINEZ JR","GARDEN","AUSTIN",78702,"","Bus Stop","Nearside","Southeast","Active",30.25292812,-97.72192736,"Capital Metro","2017-08-17",3,2,"3-2"
"905",2052,"88 Robert T Martinez Jr/Willow","S759","000088","ROBERT T MARTINEZ JR","WILLOW","AUSTIN",78702,"","Bus Stop","Farside","Southeast","Active",30.25501586,-97.72096697,"Capital Metro","2017-08-17",3,2,"3-2"
"906",2053,"101 Robert T Martinez/Cesar Ch","S2457","000101","ROBERT T MARTINEZ JR","CESAR CHAVEZ","AUSTIN",78702,"","Bus Stop","Mid-Block","Northeast","Active",30.25596938,-97.72051264,"Capital Metro","2017-08-17",3,2,"3-2"
"907",2055,"311 Chicon/4th","S3505","000311","CHICON","4TH","AUSTIN",78702,"","Bus Stop","Mid-Block","Northeast","Active",30.25949263,-97.72347651,"Capital Metro","2017-08-17",3,2,"3-2"
"908",2056,"613 Chicon/7th","S2458","000613","CHICON","7TH","AUSTIN",78702,"","Bus Stop","Mid-Block","Southeast","Active",30.26227375,-97.7221893,"Capital Metro","2017-08-17",3,2,"3-2"
"909",2057,"807 Chicon (Huston-Tillotson)","S2459","000807","CHICON","9TH","AUSTIN",78702,"","Bus Stop","Nearside","Southeast","Active",30.26395555,-97.72140849,"Capital Metro","2017-08-17",3,2,"3-2"
"910",2058,"Chicon/College Row","S2460","001000","CHICON","COLLEGE ROW","AUSTIN",78702,"","Bus Stop","Nearside","Southeast","Active",30.26551083,-97.72067625,"Capital Metro","2017-08-17",3,2,"3-2"
"911",2059,"Chicon/Hamilton","S2461","001126","CHICON","HAMILTON","AUSTIN",78702,"","Bus Stop","Nearside","Southeast","Active",30.26747407,-97.71976839,"Capital Metro","2017-08-17",3,2,"3-2"
"912",2060,"1143a Chicon/Cornell","S2462","001143","CHICON","CORNELL","AUSTIN",78702,"","Bus Stop","Mid-Block","Northeast","Active",30.26904426,-97.71905801,"Capital Metro","2017-08-17",3,2,"3-2"
"913",2061,"1155 Chicon/Rosewood","S2463","001155","CHICON","ROSEWOOD","AUSTIN",78702,"","Bus Stop","Mid-Block","Northeast","Active",30.27012602,-97.71906374,"Capital Metro","2017-08-17",3,2,"3-2"
"914",2062,"Chicon/Pennsylvania","S2464","001160","CHICON","PENNSYLVANIA","AUSTIN",78702,"","Bus Stop","Nearside","Southeast","Active",30.27166014,-97.71938546,"Capital Metro","2017-08-17",3,2,"3-2"
