STOP_ID,STOP_NAME,STOP_ABBR,STREET_NMB,ON_STREET,AT_STREET,CITY,ZIP,BAY,STOP_TYPE,PLACEMENT,CORNER,STATUS,LATITUDE,LONGITUDE,SOURCE,SOURCEDATE
"733",4308 Manchaca/Ben White,259SB,"004308",MANCHACA,BEN WHITE,AUSTIN,"78704",,Bus Stop,Nearside,Northwest,Active,30.23050368000,-97.78811229000,Capital Metro,2017-08-17
"734",4430 Manchaca/Redd,S172,"004430",MANCHACA,REDD,AUSTIN,"78745",,Bus Stop,Nearside,Northwest,Active,30.22846366000,-97.78938049000,Capital Metro,2017-08-17
"735",4616 Manchaca/Forest Hill,S177,"004616",MANCHACA,FOREST HILL,AUSTIN,"78745",,Bus Stop,Nearside,Northwest,Active,30.22599097000,-97.79091579000,Capital Metro,2017-08-17
"736",4804 Manchaca/Frontier,S178,"004804",MANCHACA,FRONTIER,AUSTIN,"78745",,Bus Stop,Farside,Southwest,Active,30.22374291000,-97.79234742000,Capital Metro,2017-08-17
"737",5000 Manchaca/Jones,S196,"005000",MANCHACA,JONES,AUSTIN,"78745",,Bus Stop,Nearside,Northwest,Active,30.22097509000,-97.79406744000,Capital Metro,2017-08-17
"739",5322 Manchaca/Inverness,S193,"005322",MANCHACA,INVERNESS,AUSTIN,"78745",,Bus Stop,Farside,Southwest,Active,30.21780314000,-97.79599473000,Capital Metro,2017-08-17
"740",5532 Manchaca/Stassney,S190,"005532",MANCHACA,STASSNEY,AUSTIN,"78745",,Bus Stop,Nearside,Northwest,Active,30.21605807000,-97.79716315000,Capital Metro,2017-08-17
"742",5720 Manchaca/Whitestone,S189,"005720",MANCHACA,WHITESTONE,AUSTIN,"78745",,Bus Stop,Mid-Block,Southwest,Active,30.21439146000,-97.79951932000,Capital Metro,2017-08-17
"743",6212 Manchaca/Berkett,S186,"006212",MANCHACA,BERKETT,AUSTIN,"78745",,Bus Stop,Nearside,Northwest,Active,30.21067061000,-97.80362924000,Capital Metro,2017-08-17
"744",6372 Manchaca/Berkeley,S184,"006372",MANCHACA,BERKELEY,AUSTIN,"78745",,Bus Stop,Nearside,Northwest,Active,30.20895214000,-97.80471053000,Capital Metro,2017-08-17
"745",6514 Manchaca/Miles,S182,"006514",MANCHACA,MILES,AUSTIN,"78745",,Bus Stop,Nearside,Northwest,Active,30.20707774000,-97.80592988000,Capital Metro,2017-08-17
"746",Manchaca/William Cannon SW Cor,S2440,"006920",MANCHACA,WILLIAM CANNON,AUSTIN,"78745",,Bus Stop,Mid-Block,Southwest,Active,30.20203147000,-97.80716305000,Capital Metro,2017-08-17
"750",Manchaca/William Cannon SE Cor,S180,"006900",MANCHACA,WILLIAM CANNON,AUSTIN,"78745",,Bus Stop,Nearside,Southeast,Active,30.20268654000,-97.80681635000,Capital Metro,2017-08-17
"751",6601 Manchaca/Miles,S181,"006601",MANCHACA,MILES,AUSTIN,"78745",,Bus Stop,Nearside,Southeast,Active,30.20690052000,-97.80583713000,Capital Metro,2017-08-17
"752",6305 Manchaca/Berkeley,S183,"006305",MANCHACA,BERKELEY,AUSTIN,"78745",,Bus Stop,Mid-Block,Northeast,Active,30.20901796000,-97.80449715000,Capital Metro,2017-08-17
"753",6213 Manchaca/Berkett,S2345,"006213",MANCHACA,BERKETT,AUSTIN,"78745",,Bus Stop,Farside,Northeast,Active,30.21056145000,-97.80351542000,Capital Metro,2017-08-17
"754",6001 Manchaca/Independence,S2346,"006001",MANCHACA,INDEPENDENCE,AUSTIN,"78745",,Bus Stop,Mid-Block,Northeast,Active,30.21281047000,-97.80188288000,Capital Metro,2017-08-17
"755",5701 Manchaca/Whitestone,S2347,"005701",MANCHACA,WHITESTONE,AUSTIN,"78745",,Bus Stop,Nearside,Southeast,Active,30.21449105000,-97.79885632000,Capital Metro,2017-08-17
"758",5309 Manchaca/Fair Oaks,S194,"005309",MANCHACA,FAIR OAKS,AUSTIN,"78745",,Bus Stop,Nearside,Southeast,Active,30.21905857000,-97.79499758000,Capital Metro,2017-08-17
"764",4301 Manchaca/Fort View,S199,"004301",MANCHACA,FORT VIEW,AUSTIN,"78704",,Bus Stop,Nearside,Southeast,Active,30.23086024000,-97.78759926000,Capital Metro,2017-08-17
"765",3909 Manchaca/Prather,S201,"003909",MANCHACA,PRATHER,AUSTIN,"78704",,Bus Stop,Farside,Northeast,Active,30.23404949000,-97.78551382000,Capital Metro,2017-08-17
"767",3505 Manchaca/Larchmont,S204,"003505",MANCHACA,LARCHMONT,AUSTIN,"78704",,Bus Stop,Nearside,Southeast,Active,30.23829539000,-97.78291519000,Capital Metro,2017-08-17
"768",3201 Manchaca/Glen Allen,S206,"003201",MANCHACA,GLEN ALLEN,AUSTIN,"78704",,Bus Stop,Nearside,Southeast,Active,30.24051198000,-97.78208353000,Capital Metro,2017-08-17
"771",2639 Lamar/Dickson,S2352,"002639",LAMAR,DICKSON,AUSTIN,"78704",,Bus Stop,Farside,Northeast,Active,30.24537706000,-97.77969295000,Capital Metro,2017-08-17
"772",2401 Lamar/Bluebonnet,S2353,"002401",LAMAR,BLUEBONNET,AUSTIN,"78704",,Bus Stop,Nearside,Southwest,Active,30.24675173000,-97.77739539000,Capital Metro,2017-08-17
"773",2201 Lamar/Kinney,S2354,"002201",LAMAR,KINNEY,AUSTIN,"78704",,Bus Stop,Nearside,Southwest,Active,30.24727869000,-97.77427814000,Capital Metro,2017-08-17
"776",1417 Lamar/Cinco,S212,"001417",LAMAR,CINCO,AUSTIN,"78704",,Bus Stop,Nearside,Southeast,Active,30.25228928000,-97.76397235000,Capital Metro,2017-08-17
"777",Lamar Square Station (NB),S2356,"001303",LAMAR,LAMAR SQUARE,AUSTIN,"78704",,Rapid Station,Nearside,Southeast,Active,30.25403364000,-97.76259222000,Capital Metro,2017-08-17
"781",Barton Springs Station (NB),S218,"000401",LAMAR,BUTLER,AUSTIN,"78704",,Rapid Station,Nearside,Southeast,Active,30.26163385000,-97.75805266000,Capital Metro,2017-08-17
"806",3105 Lamar/31st,S2012,"003105",LAMAR,31ST,AUSTIN,"78705",,Bus Stop,Mid-Block,Northeast,Active,30.30053015000,-97.74595395000,Capital Metro,2017-08-17
"807",3317 Lamar/34th,S911,"003317",LAMAR,34TH,AUSTIN,"78705",,Bus Stop,Nearside,Southeast,Active,30.30255348000,-97.74468329000,Capital Metro,2017-08-17
"809",38th/Medical Pkwy,S912,"001010",38TH,MEDICAL,AUSTIN,"78756",,Bus Stop,Nearside,Northeast,Active,30.30568622000,-97.74387865000,Capital Metro,2017-08-17
"811",Medical Pkwy/41st,S914,"004000",MEDICAL,41ST,AUSTIN,"78756",,Bus Stop,Nearside,Southeast,Active,30.30973113000,-97.74257581000,Capital Metro,2017-08-17
"813",Medical Pkwy/44th,S916,"004400",MEDICAL,44TH,AUSTIN,"78756",,Bus Stop,Farside,Northeast,Active,30.31405397000,-97.74191637000,Capital Metro,2017-08-17
"814",Burnet/45th,S917,"004500",BURNET,45TH,AUSTIN,"78756",,Bus Stop,Mid-Block,Northeast,Active,30.31599958000,-97.74102605000,Capital Metro,2017-08-17
"815",Burnet/49th,S965,"004800",BURNET,49TH,AUSTIN,"78756",,Bus Stop,Nearside,Southeast,Active,30.32049391000,-97.73914540000,Capital Metro,2017-08-17
"816",5011 Burnet/Hancock,S919,"005011",BURNET,HANCOCK,AUSTIN,"78756",,Bus Stop,Nearside,Southeast,Active,30.32176554000,-97.73924210000,Capital Metro,2017-08-17
"817",North Loop Station (NB),S2013,"005229",BURNET,NORTH,AUSTIN,"78756",,Rapid Station,Mid-Block,Southeast,Active,30.32628396000,-97.73956630000,Capital Metro,2017-08-17
"819",Burnet/Houston,S921,"005411",BURNET,HOUSTON,AUSTIN,"78756",,Bus Stop,Nearside,Southeast,Active,30.32876595000,-97.73974191000,Capital Metro,2017-08-17
"820",Burnet/Adams,S922,"005500",BURNET,ADAMS,AUSTIN,"78756",,Bus Stop,Farside,Northeast,Active,30.33044581000,-97.73987586000,Capital Metro,2017-08-17
"821",5621 Burnet/Northland,S923,"005621",BURNET,NORTHLAND,AUSTIN,"78756",,Bus Stop,Nearside,Southeast,Active,30.33238419000,-97.73999701000,Capital Metro,2017-08-17
"822",Allandale Station (NB),118NB,"005829",BURNET,KOENIG,AUSTIN,"78756",,Rapid Station,Nearside,Southeast,Active,30.33420024000,-97.73980027000,Capital Metro,2017-08-17
"824",6425 Burnet/Whitehorse,S2014,"006425",BURNET,WHITEHORSE,AUSTIN,"78757",,Bus Stop,Mid-Block,Northeast,Active,30.33997024000,-97.73890007000,Capital Metro,2017-08-17
"826",Justin Station (NB),S928,"006827",BURNET,JUSTIN,AUSTIN,"78757",,Rapid Station,Nearside,Southeast,Active,30.34518333000,-97.73755000000,Capital Metro,2017-08-17
"827",Burnet/Greenlawn Pkwy,S929,"007301",BURNET,GREENLAWN,AUSTIN,"78757",,Bus Stop,Mid-Block,Northeast,Active,30.34851000000,-97.73545000000,Capital Metro,2017-08-17
"828",7439 Burnet/Richcreek,S930,"007439",BURNET,RICHCREEK,AUSTIN,"78757",,Bus Stop,Nearside,Southeast,Active,30.35040000000,-97.73424000000,Capital Metro,2017-08-17
"829",Northcross Station (NB),S931,"007719",BURNET,ST JOSEPH,AUSTIN,"78757",,Rapid Station,Mid-Block,Northeast,Active,30.35385839000,-97.73208065000,Capital Metro,2017-08-17
"830",Northcross Mall,"293","007711",BURNET,NORTHCROSS MALL,Austin,"78757",,,Mid-Block,Southwest,Active,30.35614736000,-97.73364687000,Capital Metro,2017-08-17
"831",ACC Riverside Campus Stop,"72","001020",ACC,GROVE,AUSTIN,"78741",,Bus Stop,Mid-Block,Northwest,Active,30.23621381000,-97.70485634000,Capital Metro,2017-08-17
"832",Hogan/Community,S1112,"005900",HOGAN,COMMUNITY,AUSTIN,"78741",,Bus Stop,Nearside,Southwest,Active,30.23645941000,-97.70155189000,Capital Metro,2017-08-17
"833",Hogan/Montopolis,S1113,"006217",HOGAN,MONTOPOLIS,AUSTIN,"78741",,Bus Stop,Nearside,Southwest,Active,30.23455389000,-97.69747816000,Capital Metro,2017-08-17
"834",1214 Montopolis/Larch,S1114,"001214",MONTOPOLIS,LARCH,AUSTIN,"78741",,Bus Stop,Nearside,Northwest,Active,30.23243375000,-97.69876876000,Capital Metro,2017-08-17
"836",1501 Vargas/Riverside,S1117,"001501",VARGAS,RIVERSIDE,AUSTIN,"78741",,Bus Stop,Farside,Northeast,Active,30.22447998000,-97.70068549000,Capital Metro,2017-08-17
"837",1413 Vargas/Cruz,S2025,"001413",VARGAS,CRUZ,AUSTIN,"78741",,Bus Stop,Nearside,Southeast,Active,30.22786310000,-97.69818942000,Capital Metro,2017-08-17
"838",1301 Vargas/Porter,S1118,"001301",VARGAS,PORTER,AUSTIN,"78741",,Bus Stop,Nearside,Southeast,Active,30.22947319000,-97.69697355000,Capital Metro,2017-08-17
"839",1101 Vargas/Montana,S1119,"001101",VARGAS,MONTANA,AUSTIN,"78741",,Bus Stop,Nearside,Southeast,Active,30.23144063000,-97.69550537000,Capital Metro,2017-08-17
"840",901 Vargas/Felix,S1120,"000901",VARGAS,FELIX,AUSTIN,"78741",,Bus Stop,Nearside,Southeast,Active,30.23363307000,-97.69387805000,Capital Metro,2017-08-17
"841",603 Vargas/Ponca,S2026,"000603",VARGAS,PONCA,AUSTIN,"78741",,Bus Stop,Mid-Block,Northeast,Active,30.23634620000,-97.69190027000,Capital Metro,2017-08-17
"843",5012 7th/Shady,S1122,"005012",7TH,SHADY,AUSTIN,"78702",,Bus Stop,Farside,Northwest,Active,30.25383651000,-97.69817167000,Capital Metro,2017-08-17
"844",4600 7th/Springdale,S1123,"004600",7TH,SPRINGDALE,AUSTIN,"78702",,Bus Stop,Nearside,Northeast,Active,30.25595514000,-97.70138460000,Capital Metro,2017-08-17
"845",3300 7th/Allen,S1124,"003300",7TH,ALLEN,AUSTIN,"78702",,Bus Stop,Nearside,Northeast,Active,30.25782159000,-97.70425607000,Capital Metro,2017-08-17
"847",2700 7th/Calles,S1126,"002700",7TH,CALLES,AUSTIN,"78702",,Bus Stop,Nearside,Northeast,Active,30.26066503000,-97.71152051000,Capital Metro,2017-08-17
"848",2500 7th/Pedernales,S1127,"002500",7TH,PEDERNALES,AUSTIN,"78702",,Bus Stop,Nearside,Northeast,Active,30.26096279000,-97.71355986000,Capital Metro,2017-08-17
"856",6th/Medina,S1135,"001100",6TH,MEDINA,AUSTIN,"78702",,Bus Stop,Nearside,Northeast,Active,30.26478988000,-97.73140308000,Capital Metro,2017-08-17
"857",6th/Brushy,S1136,"000900",6TH,BRUSHY,AUSTIN,"78702",,Bus Stop,Nearside,Northeast,Active,30.26548465000,-97.73344455000,Capital Metro,2017-08-17
"863",11th/San Jacinto SW Corner,372SW,"000200",11TH,SAN JACINTO,AUSTIN,"78701",,Bus Stop,Nearside,Southwest,Active,30.27199991000,-97.73883637000,Capital Metro,2017-08-17
"864",Trinity/12th,S2033,"001117",TRINITY,12TH,AUSTIN,"78701",,Bus Stop,Nearside,Southeast,Active,30.27270884000,-97.73714986000,Capital Metro,2017-08-17
"865",Trinity/15th,S2034,"001400",TRINITY,15TH,AUSTIN,"78701",,Bus Stop,Nearside,Southeast,Active,30.27578637000,-97.73602848000,Capital Metro,2017-08-17
"866",Trinity/18th,S2035,"001700",TRINITY,18TH,AUSTIN,"78701",,Bus Stop,Nearside,Southeast,Temporarily Clo,30.27843466000,-97.73498528000,Capital Metro,2017-08-17
"870",1509 Martin Luther King/Comal,S489,"001509",MARTIN LUTHER KING,COMAL,AUSTIN,"78702",,Bus Stop,Farside,Southeast,Active,30.27907399000,-97.72470098000,Capital Metro,2017-08-17
"871",1703 Martin Luther King/Leona,S487,"001703",MARTIN LUTHER KING,LEONA,AUSTIN,"78702",,Bus Stop,Farside,Southeast,Active,30.27940648000,-97.72284357000,Capital Metro,2017-08-17
"872",1813 Martin Luther King/Chicon,141NB,"001813",MARTIN LUTHER KING,CHICON,AUSTIN,"78702",,Bus Stop,Nearside,Southwest,Active,30.27969503000,-97.72137166000,Capital Metro,2017-08-17
"873",2207 Martin Luther King/Ferdin,S484,"002207",MARTIN LUTHER KING,FERDINAND,AUSTIN,"78702",,Bus Stop,Farside,Southeast,Active,30.28023019000,-97.71813651000,Capital Metro,2017-08-17
"874",2401 Martin Luther King/Maple,S482,"002401",MARTIN LUTHER KING,MAPLE,AUSTIN,"78702",,Bus Stop,Farside,Southeast,Active,30.28058628000,-97.71594906000,Capital Metro,2017-08-17
"875",2615 Martin Luther King/Walnut,S481,"002615",MARTIN LUTHER KING,WALNUT,AUSTIN,"78702",,Bus Stop,Nearside,Southwest,Active,30.28097191000,-97.71345772000,Capital Metro,2017-08-17
"877",2915 Martin Luther King/Cliffo,S478,"002915",MARTIN LUTHER KING,CLIFFORD,AUSTIN,"78702",,Bus Stop,Nearside,Southwest,Active,30.28186864000,-97.70779865000,Capital Metro,2017-08-17
"880",3431 Martin Luther King/Greenw,S2036,"003431",MARTIN LUTHER KING,GREENWOOD,AUSTIN,"78721",,Bus Stop,Farside,Southeast,Active,30.28331826000,-97.69819697000,Capital Metro,2017-08-17
"881",3601 Martin Luther King/EM Fra,S469,"003601",MARTIN LUTHER KING,E M FRANKLIN,AUSTIN,"78721",,Bus Stop,Farside,Southeast,Active,30.28369938000,-97.69571236000,Capital Metro,2017-08-17
"882",3815 Martin Luther King/Perez,S468,"003815",MARTIN LUTHER KING,PEREZ,AUSTIN,"78721",,Bus Stop,Nearside,Southwest,Active,30.28409136000,-97.69316106000,Capital Metro,2017-08-17
"886",Martin Luther King/Springdale,388EB,"004500",MARTIN LUTHER KING,SPRINGDALE,AUSTIN,"78721",,Bus Stop,Nearside,Southwest,Active,30.28569000000,-97.68292000000,Capital Metro,2017-08-17
"898",4600 Martin Luther King/Spring,388WB,"004600",MARTIN LUTHER KING,SPRINGDALE,AUSTIN,"78723",,Bus Stop,Nearside,Northeast,Active,30.28599259000,-97.68224534000,Capital Metro,2017-08-17
"902",3900 Martin Luther King/Perez,S467,"003900",MARTIN LUTHER KING,PEREZ,AUSTIN,"78723",,Bus Stop,Nearside,Northeast,Active,30.28434226000,-97.69295055000,Capital Metro,2017-08-17
"905",3300 Martin Luther King/Tiller,S473,"003300",MARTIN LUTHER KING,TILLERY,AUSTIN,"78723",,Bus Stop,Nearside,Northeast,Active,30.28302247000,-97.70154437000,Capital Metro,2017-08-17
"909",2700 Martin Luther King/Walnut,S440,"002700",MARTIN LUTHER KING,WALNUT,AUSTIN,"78722",,Bus Stop,Nearside,Northeast,Active,30.28113011000,-97.71331666000,Capital Metro,2017-08-17
"910",2300 Martin Luther King/Chestn,S483,"002300",MARTIN LUTHER KING,CHESTNUT,AUSTIN,"78722",,Bus Stop,Nearside,Northeast,Active,30.28054941000,-97.71713644000,Capital Metro,2017-08-17
"911",1900 Martin Luther King/Chicon,141SB,"001900",MARTIN LUTHER KING,CHICON,AUSTIN,"78722",,Bus Stop,Nearside,Northeast,Active,30.27987727000,-97.72110075000,Capital Metro,2017-08-17
"912",1700 Martin Luther King/Leona,S488,"001700",MARTIN LUTHER KING,LEONA,AUSTIN,"78722",,Bus Stop,Nearside,Northeast,Active,30.27950198000,-97.72309531000,Capital Metro,2017-08-17
"913",1498 Martin Luther King/Comal,S441,"001498",MARTIN LUTHER KING,COMAL,AUSTIN,"78722",,Bus Stop,Farside,Northwest,Active,30.27907499000,-97.72560201000,Capital Metro,2017-08-17
"915",1806 San Jacinto/Martin Luther,S2043,"001806",SAN JACINTO,MARTIN LUTHER KING,AUSTIN,"78701",,Bus Stop,Farside,Southwest,Active,30.27950808000,-97.73601897000,Capital Metro,2017-08-17
"919",San Jacinto/14th,S2047,"001400",SAN JACINTO,14TH,AUSTIN,"78701",,Bus Stop,Nearside,Northwest,Active,30.27545135000,-97.73752573000,Capital Metro,2017-08-17
"921",San Jacinto/12th,S2049,"001200",SAN JACINTO,12TH,AUSTIN,"78701",,Bus Stop,Nearside,Northwest,Active,30.27338645000,-97.73828046000,Capital Metro,2017-08-17
"922",San Jacinto/11th,372NW,"001100",SAN JACINTO,11TH,AUSTIN,"78701",,Bus Stop,Nearside,Northwest,Active,30.27221336000,-97.73871849000,Capital Metro,2017-08-17
"928",IH-35/East 7th,215SB,"000700",7TH,IH-35,AUSTIN,"78701",,Bus Stop,Nearside,Southwest,Active,30.26689519000,-97.73529923000,Capital Metro,2017-08-17
"929",7th/San Marcos,S1087,"000900",7TH,SAN MARCOS,AUSTIN,"78702",,Bus Stop,Nearside,Southwest,Active,30.26597113000,-97.73226809000,Capital Metro,2017-08-17
"930",7th/Waller,S1088,"001200",7TH,WALLER,AUSTIN,"78702",,Bus Stop,Nearside,Southwest,Active,30.26527117000,-97.73024686000,Capital Metro,2017-08-17
"931",7th/Navasota,S1089,"001300",7TH,NAVASOTA,AUSTIN,"78702",,Bus Stop,Nearside,Southwest,Active,30.26458297000,-97.72817793000,Capital Metro,2017-08-17
"933",7th/Chalmers,S1091,"001600",7TH,CHALMERS,AUSTIN,"78702",,Bus Stop,Nearside,Southwest,Active,30.26316962000,-97.72426781000,Capital Metro,2017-08-17
"934",Chicon/East 7th,138SB,"001800",7TH,CHICON,AUSTIN,"78702",,Bus Stop,Nearside,Southwest,Active,30.26251138000,-97.72232717000,Capital Metro,2017-08-17
"935",7th/Robert T Martinez Jr,S1093,"002100",7TH,ROBERT T MARTINEZ JR,AUSTIN,"78702",,Bus Stop,Nearside,Southwest,Active,30.26153155000,-97.71819542000,Capital Metro,2017-08-17
"936",2425 7th/Pedernales,S1094,"002425",7TH,PEDERNALES,AUSTIN,"78702",,Bus Stop,Nearside,Southwest,Active,30.26085119000,-97.71390430000,Capital Metro,2017-08-17
"937",2621 7th/Calles,S2021,"002621",7TH,CALLES,AUSTIN,"78702",,Bus Stop,Nearside,Southwest,Active,30.26053343000,-97.71183066000,Capital Metro,2017-08-17
"938",2789 7th/Pleasant Valley,63SB,"002789",7TH,PLEASANT VALLEY,AUSTIN,"78702",,Bus Stop,Nearside,Southwest,Active,30.26006553000,-97.70967381000,Capital Metro,2017-08-17
"939",3223 7th/Allen,S1096,"003223",7TH,ALLEN,AUSTIN,"78702",,Bus Stop,Nearside,Southwest,Active,30.25775756000,-97.70451418000,Capital Metro,2017-08-17
"940",3535 7th/Springdale,S1097,"003535",7TH,SPRINGDALE,AUSTIN,"78702",,Bus Stop,Nearside,Southwest,Active,30.25602546000,-97.70181940000,Capital Metro,2017-08-17
"942",5021 7th/Shady,S1099,"005021",7TH,SHADY,AUSTIN,"78702",,Bus Stop,Nearside,Southwest,Active,30.25339697000,-97.69788622000,Capital Metro,2017-08-17
"944",618 Vargas/Ponca,S1101,"000618",VARGAS,PONCA,AUSTIN,"78741",,Bus Stop,Nearside,Northwest,Active,30.23573551000,-97.69255733000,Capital Metro,2017-08-17
"945",818 Vargas/Felix,S1102,"000818",VARGAS,FELIX,AUSTIN,"78741",,Bus Stop,Nearside,Northwest,Active,30.23382194000,-97.69393340000,Capital Metro,2017-08-17
"946",1100 Vargas/Montana,S1103,"001100",VARGAS,MONTANA,AUSTIN,"78741",,Bus Stop,Farside,Southwest,Active,30.23141813000,-97.69572423000,Capital Metro,2017-08-17
"947",1220 Vargas/Porter,S2022,"001220",VARGAS,PORTER,AUSTIN,"78741",,Bus Stop,Nearside,Northwest,Active,30.22965441000,-97.69702918000,Capital Metro,2017-08-17
"948",1420 Vargas/Santos,S1105,"001420",VARGAS,SANTOS,AUSTIN,"78741",,Bus Stop,Nearside,Northwest,Active,30.22764467000,-97.69853775000,Capital Metro,2017-08-17
"949",1900 Vargas/Riverside,S1106,"001900",VARGAS,RIVERSIDE,AUSTIN,"78741",,Bus Stop,Nearside,Northwest,Active,30.22429015000,-97.70105819000,Capital Metro,2017-08-17
"950",6306 Riverside/Montopolis,286SB,"006306",RIVERSIDE,MONTOPOLIS,AUSTIN,"78741",,Bus Stop,Nearside,Northeast,Active,30.22499591000,-97.70312416000,Capital Metro,2017-08-17
"951",6000 Riverside/Clubview,S1296,"006000",RIVERSIDE,CLUBVIEW,AUSTIN,"78741",,Bus Stop,Mid-Block,Northwest,Active,30.22658621000,-97.70671096000,Capital Metro,2017-08-17
"953",1101 Grove (ACC Riverside),S2023,"001101",GROVE,ACC RIVERSIDE TURNOF,AUSTIN,"78741",,Bus Stop,Nearside,Southeast,Active,30.23500809000,-97.70417936000,Capital Metro,2017-08-17
"954",2007 Anderson/Burnet,S1907,"002007",ANDERSON,BURNET,AUSTIN,"78757",,Bus Stop,Mid-Block,Southeast,Active,30.35447225000,-97.72761642000,Capital Metro,2017-08-17
"956",Woodrow/Anderson,440SB,"001700",ANDERSON,WOODROW,AUSTIN,"78757",,Bus Stop,Nearside,Southwest,Active,30.35245000000,-97.72340000000,Capital Metro,2017-08-17
"958",Woodrow/Princeton,S2052,"007700",WOODROW,PRINCETON,AUSTIN,"78757",,Bus Stop,Nearside,Northwest,Active,30.34988225000,-97.72318550000,Capital Metro,2017-08-17
"960",Woodrow/Richcreek,S2054,"007500",WOODROW,RICHCREEK,AUSTIN,"78757",,Bus Stop,Nearside,Northwest,Active,30.34606774000,-97.72479881000,Capital Metro,2017-08-17
"962",7100 Woodrow/Piedmont,S2056,"007100",WOODROW,PIEDMONT,AUSTIN,"78757",,Bus Stop,Mid-Block,Southwest,Active,30.34298079000,-97.72512362000,Capital Metro,2017-08-17
"963",7000 Woodrow/Cullen,S2057,"007000",WOODROW,CULLEN,AUSTIN,"78757",,Bus Stop,Nearside,Northwest,Active,30.34152179000,-97.72590396000,Capital Metro,2017-08-17
"964",6800 Woodrow/Choquette,S2058,"006800",WOODROW,CHOQUETTE,AUSTIN,"78757",,Bus Stop,Nearside,Northwest,Active,30.33920801000,-97.72737618000,Capital Metro,2017-08-17
"965",6600 Woodrow/Brentwood,S2059,"006600",WOODROW,BRENTWOOD,AUSTIN,"78757",,Bus Stop,Nearside,Northwest,Active,30.33747935000,-97.72846127000,Capital Metro,2017-08-17
"966",Woodrow/Payne,S2060,"006500",WOODROW,PAYNE,AUSTIN,"78757",,Bus Stop,Nearside,Northwest,Active,30.33592323000,-97.72944630000,Capital Metro,2017-08-17
"967",Woodrow/Romeria,S2061,"006200",WOODROW,ROMERIA,AUSTIN,"78757",,Bus Stop,Nearside,Northwest,Active,30.33363718000,-97.73068234000,Capital Metro,2017-08-17
"968",5900 Woodrow/Koenig,442SB,"005900",WOODROW,KOENIG,AUSTIN,"78757",,Bus Stop,Nearside,Northwest,Active,30.33102405000,-97.73160014000,Capital Metro,2017-08-17
"969",5626 Woodrow/Theckla,S2063,"005626",WOODROW,THECKLA,AUSTIN,"78756",,Bus Stop,Farside,Southwest,Active,30.32886630000,-97.73295750000,Capital Metro,2017-08-17
"970",5500 Woodrow/Houston,S2064,"005500",WOODROW,HOUSTON,AUSTIN,"78756",,Bus Stop,Nearside,Northwest,Active,30.32646068000,-97.73450517000,Capital Metro,2017-08-17
"971",5300 Woodrow/North Loop,S2065,"005300",WOODROW,NORTH LOOP,AUSTIN,"78756",,Bus Stop,Nearside,Northwest,Active,30.32429563000,-97.73584927000,Capital Metro,2017-08-17
"972",5200 Woodrow/North,S2066,"005200",WOODROW,NORTH,AUSTIN,"78756",,Bus Stop,Nearside,Northwest,Active,30.32257101000,-97.73695461000,Capital Metro,2017-08-17
"973",1215 51st/Grover,S2067,"001215",51ST,GROVER,AUSTIN,"78756",,Bus Stop,Nearside,Southwest,Active,30.32053842000,-97.73587302000,Capital Metro,2017-08-17
"974",1143 49th/Grover,S2068,"001143",49TH,GROVER,AUSTIN,"78756",,Bus Stop,Mid-Block,Southeast,Active,30.31854740000,-97.73646302000,Capital Metro,2017-08-17
"977",909 45th/Lamar,S2071,"000909",45TH,LAMAR,AUSTIN,"78751",,Bus Stop,Mid-Block,Southeast,Active,30.31298018000,-97.73688710000,Capital Metro,2017-08-17
